,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
3709,AUDI A3,RS3 Sportback 2.5 TFSI quattro S-Tronic,2016,Barcelona,63000,2016-10-01,12,Gris,C,42500,59857.0,4343.0,1800.0,1411.0,2.6310000000000002,380/1.120,2.02,Berlina,5.0,5.0,Gasolina,2.48,5,Turbo,Tracción total permanente,Automática secuencial,6.0,270.0,,465.0,250.0,4.3,11.2,6.3,8.1,189.0,5500.0,Vendedor profesional,2020-10-26
3710,AUDI A5,Sportback 2.0TDI 143,2012,Madrid,166000,2012-09-01,12,Blanco,B,14990,37450.0,4712.0,1854.0,1391.0,2.81,480/0,2.06,Berlina,5.0,4.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,105.0,,320.0,212.0,9.7,6.4,4.5,5.2,119.0,6300.0,Vendedor profesional,2020-10-31
3711,AUDI A1,Sportback 1.6TDI Adrenalin,2018,Sevilla,68774,2018-03-01,24,Rojo,C,14800,24264.0,3973.0,1746.0,1422.0,2.469,270/920,1.695,Berlina,5.0,5.0,Diesel,1.598,4,Turbo,Tracción delantera,Manual,5.0,85.0,,250.0,200.0,9.5,4.3,3.1,3.7,98.0,4500.0,Vendedor profesional,2020-10-14
3712,AUDI Q3,2.0TDI Design edition quattro S tronic 110kW,2016,Madrid,117861,2016-10-01,12,Blanco,C,20990,40096.0,4388.0,1831.0,1590.0,2.603,460/1.365,2.205,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Todo terreno tracción total permanente,Automática secuencial,7.0,110.0,,340.0,204.0,9.3,6.1,4.5,5.1,133.0,6400.0,Vendedor profesional,2020-10-28
3713,AUDI Q5,2.0TDI 110kW,2018,Burgos,57712,2018-04-01,12,Gris,C,29490,41285.0,4663.0,1893.0,1659.0,2.819,550/1.550,2.32,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,320.0,206.0,9.7,5.2,4.0,4.5,117.0,6500.0,Vendedor profesional,2020-11-06
3714,Turbo de geometría variable,S4 Avant S-Tronic,2011,Madrid,149954,2011-04-01,0,Negro,C,20900,62860.0,4713.0,1826.0,1415.0,2.8110000000000004,490/1.430,2.305,Stationwagon,5.0,5.0,Gasolina,2.995,6,Turbo de geometría variable,Tracción total permanente,Automática secuencial,7.0,245.0,,440.0,250.0,5.4,13.8,7.3,9.7,224.0,6500.0,Vendedor profesional,2020-11-01
3715,AUDI A4,Avant 2.0TDI DPF 170,2009,Sevilla,162367,2009-11-01,12,Azul,B,10900,36860.0,4703.0,1826.0,1436.0,2.8080000000000003,490/1.430,2.09,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,125.0,,350.0,222.0,8.6,7.2,4.7,5.6,144.0,6500.0,Vendedor profesional,2020-11-06
3716,AUDI A1,1.2 TFSI Attraction,2014,Madrid,55814,2014-05-01,12,Rojo,C,11869,16920.0,3954.0,1740.0,1416.0,2.469,270/920,1.49,Berlina,3.0,4.0,Gasolina,1.197,4,Turbo,Tracción delantera,Manual,5.0,63.0,,160.0,180.0,11.7,6.2,4.4,5.1,116.0,4500.0,Vendedor profesional,2020-11-06
3718,AUDI A1,Sportback 1.4 TFSI Adrenalin 92kW,2017,Madrid,37042,2017-02-01,12,Azul,C,15990,23665.0,3973.0,1746.0,1422.0,2.469,270/920,1.625,Berlina,5.0,5.0,Gasolina,1.395,4,Turbo,Tracción delantera,Manual,6.0,92.0,,200.0,204.0,8.9,6.6,4.2,5.1,119.0,4500.0,Vendedor profesional,2020-10-06
3719,AUDI A4,2.0TDI Advanced edition 110kW,2016,Valencia,92441,2016-01-01,0,Gris,C,15900,38153.0,4726.0,1842.0,1427.0,2.82,480/965,2.03,Berlina,4.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,320.0,221.0,8.9,4.6,3.4,3.8,104.0,4000.0,Vendedor profesional,2020-10-01
3720,AUDI A4,Avant 2.0TDI CD 150,2014,Barcelona,109990,2014-07-01,12,Azul,C,15990,35922.0,4699.0,1826.0,1436.0,2.8080000000000003,490/1.430,2.165,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,320.0,208.0,9.5,5.4,4.1,4.6,119.0,6300.0,Vendedor profesional,2020-11-03
3721,AUDI Q3,2.0TDI Advance quattro S-Tronic 177,2012,Madrid,86749,2012-07-01,12,Gris Plata,B,17500,38620.0,4385.0,1831.0,1590.0,2.603,460/1.365,2.185,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Todo terreno tracción total permanente,Automática secuencial,7.0,130.0,,380.0,212.0,8.2,7.0,5.3,5.9,156.0,6400.0,Vendedor profesional,2020-11-06
3722,AUDI A4,Avant 2.0TDI Advanced ed. S-T 110kW,2016,Madrid,98603,2016-04-01,12,Gris plomo,C,18990,42927.0,4725.0,1842.0,1431.0,2.82,505/1.510,2.095,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,7.0,110.0,,320.0,215.0,9.2,5.5,2.9,4.1,109.0,4000.0,Vendedor profesional,2020-11-06
3723,AUDI A4,35 TFSI Advanced S tronic 110kW,2019,Valencia,53161,2019-01-01,12,Negro,C,20181,40268.0,4726.0,1842.0,1427.0,2.82,480/965,1.945,Berlina,4.0,5.0,Gasolina,1.984,4,Turbo,Tracción delantera,Automática secuencial,7.0,110.0,,250.0,210.0,8.7,7.3,4.7,5.7,130.0,5400.0,Vendedor profesional,2020-11-05
3724,AUDI A3,Sportback 2.0TDI Ambiente S-T DPF,2008,Castellón,215858,2008-02-01,12,Gris,B,7300,31330.0,4292.0,1765.0,1423.0,2.5780000000000003,350/1.080,1.92,Berlina,5.0,5.0,Diesel,1.9680000000000002,4,Turbo,Tracción delantera,Automática secuencial,6.0,103.0,,320.0,207.0,8.9,7.2,4.4,5.4,143.0,5500.0,Vendedor profesional,2020-11-06
3725,AUDI A4,2.0TDI Advanced edition 110kW,2016,Valencia,89459,2016-09-01,0,Gris Plata,C,18900,38153.0,4726.0,1842.0,1427.0,2.82,480/965,2.03,Berlina,4.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,320.0,221.0,8.9,4.6,3.4,3.8,104.0,4000.0,Vendedor profesional,2020-11-06
3726,AUDI A5,Sportback 2.0TDI Multitronic 177,2013,Castellón,100276,2013-01-01,12,Gris,B,20900,45492.0,4712.0,1854.0,1391.0,2.81,480/0,2.07,Berlina,5.0,4.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,8.0,130.0,,380.0,225.0,7.9,5.7,4.4,4.8,127.0,6300.0,Vendedor profesional,2020-11-06
3727,AUDI Q5,3.0TDI quattro Ambiente S-Tronic,2013,Vizcaya,118000,2013-01-01,12,Negro,B,25500,60823.0,4629.0,1898.0,1655.0,2.807,540/1.560,2.47,Todo Terreno,5.0,5.0,Diesel,2.967,6,Turbo de geometría variable,Todo terreno tracción total permanente,Automática secuencial,7.0,180.0,,580.0,225.0,6.5,7.1,6.0,6.4,169.0,7500.0,Vendedor profesional,2020-10-23
3728,AUDI A4,35 TFSI Advanced S tronic 110kW,2019,Málaga,50394,2019-01-01,12,Negro,C,20181,40268.0,4726.0,1842.0,1427.0,2.82,480/965,1.945,Berlina,4.0,5.0,Gasolina,1.984,4,Turbo,Tracción delantera,Automática secuencial,7.0,110.0,,250.0,210.0,8.7,7.3,4.7,5.7,130.0,5400.0,Vendedor profesional,2020-11-05
3729,AUDI A4,1.4 TFSI 110kW,2018,Madrid,59990,2018-02-01,12,Negro,C,21290,34315.0,4726.0,1842.0,1427.0,2.82,480/965,1.945,Berlina,4.0,5.0,Gasolina,1.395,4,Turbo,Tracción delantera,Manual,6.0,110.0,,250.0,0.0,0.0,7.0,3.7,5.2,123.0,5400.0,Vendedor profesional,2020-11-03
3730,AUDI A1,Sportback 1.0 TFSI Attraction,2016,Lugo,87500,2016-06-01,12,Negro Mito (metalizado) - Contraste arcos/techo Plata Florete,C,11400,18945.0,3973.0,1746.0,1422.0,2.469,270/920,1.58,Berlina,5.0,5.0,Gasolina,999.0,3,Turbo,Tracción delantera,Manual,5.0,70.0,,160.0,186.0,11.1,5.0,3.7,4.2,97.0,4500.0,Vendedor profesional,2020-10-19
3731,AUDI A4,Avant 2.0TDI S tronic 110kW,2016,Madrid,99968,2016-07-01,12,NEGRO,C,16920,40505.0,4725.0,1842.0,1431.0,2.82,505/1.510,2.095,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,7.0,110.0,,320.0,215.0,9.2,5.0,3.8,4.1,106.0,4000.0,Vendedor profesional,2020-11-06
3732,AUDI Q5,2.0TDI ultra Advanced Edition 150,2016,Albacete,30359,2016-11-01,12,Negro,C,22757,41176.0,4629.0,1898.0,1627.0,2.812,540/1.560,2.335,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,320.0,192.0,10.9,5.5,4.6,4.9,129.0,7500.0,Vendedor profesional,2020-11-04
3733,AUDI TT,Coupé 1.8 TFSI,2012,Madrid,93303,2012-02-01,12,Blanco,C,16400,33990.0,4178.0,1842.0,1352.0,2.468,290/700,1.64,Coupe,2.0,4.0,Gasolina,1.798,4,Turbo,Tracción delantera,Manual,6.0,118.0,,250.0,226.0,7.2,7.0,4.3,5.3,149.0,5500.0,Vendedor profesional,2020-11-06
3734,AUDI Q5,2.0TDI quattro S-T 170 DPF,2012,Valencia,106174,2012-02-01,12,Rojo,B,18300,45480.0,4629.0,1880.0,1653.0,2.81,540/1.560,2.35,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Todo terreno tracción total permanente,Automática secuencial,7.0,125.0,,350.0,200.0,9.9,8.2,6.0,6.8,179.0,7500.0,Vendedor profesional,2020-11-06
3735,AUDI A1,Sportback 1.2 TFSI Attracted,2013,Barcelona,23000,2013-06-01,12,Azul,C,12990,18287.0,3954.0,1746.0,1422.0,2.469,270/920,1.555,Berlina,5.0,5.0,Gasolina,1.197,4,Turbo,Tracción delantera,Manual,5.0,63.0,,160.0,180.0,11.7,6.2,4.4,5.1,118.0,4500.0,Vendedor profesional,2020-11-03
3737,AUDI A1,Sportback 30 TFSI Adrenalin,2019,Murcia,16708,2019-12-01,12,Blanco Glaciar (metalizado)/Techo Negro Mitos,C,22000,27688.0,4030.0,1740.0,1410.0,2.469,335/920,1.655,Berlina,5.0,5.0,Gasolina,999.0,3,Turbo,Tracción delantera,Manual,6.0,85.0,,200.0,203.0,9.5,5.9,4.1,4.8,111.0,4000.0,Vendedor profesional,2020-10-17
3738,AUDI Q3,2.0TDI Sport edition 110kW,2016,Sevilla,94543,2016-05-01,12,Gris,C,20700,34927.0,4388.0,1831.0,1590.0,2.603,460/1.365,2.085,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,340.0,204.0,9.6,5.3,4.1,4.6,119.0,6400.0,Vendedor profesional,2020-09-08
3739,AUDI Q3,2.0TDI quattro S tronic 110kW,2016,Murcia,26200,2016-09-01,12,Negro Metalizado,C,23990,38240.0,4388.0,1831.0,1590.0,2.603,460/1.365,2.205,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Todo terreno tracción total permanente,Automática secuencial,7.0,110.0,,340.0,204.0,9.3,6.1,4.5,5.0,133.0,6400.0,Vendedor profesional,2020-11-06
3740,AUDI A3,Sportback 1.2 TFSI S line edition S-T 110,2014,Valencia,45300,2014-10-01,12,Blanco,C,17500,28420.0,4310.0,1785.0,1425.0,2.636,380/1.220,1.76,Berlina,5.0,5.0,Gasolina,1.197,4,Turbo,Tracción delantera,Automática secuencial,7.0,81.0,,175.0,198.0,10.1,6.1,4.3,5.0,116.0,5000.0,Vendedor profesional,2020-10-24
3741,Turbo de geometría variable,1.9TDI quattro 6 vel.,2003,Asturias,430000,2003-06-01,0,Negro Metalizado,,2900,32120.0,0.0,1766.0,0.0,2.65,0/0,1.945,Berlina,4.0,5.0,Diesel,1.896,4,Turbo de geometría variable,Tracción total permanente,Manual,6.0,96.0,,310.0,205.0,10.5,7.4,4.4,5.5,0.0,6600.0,Vendedor profesional,2020-11-03
3742,AUDI A5,Sportback 2.0TDI 177,2012,Madrid,64780,2012-03-01,0,Gris,B,17500,41192.0,4712.0,1854.0,1391.0,2.81,480/0,2.045,Berlina,5.0,4.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,130.0,,380.0,228.0,8.5,5.5,4.1,4.6,120.0,6300.0,Vendedor profesional,2020-11-02
3743,AUDI A3,Sedán 2.0TDI S Line Edition 110kW,2016,Lugo,73390,2016-04-01,24,Blanco,C,19900,34050.0,4458.0,1796.0,1416.0,2.637,425/0,1.86,Berlina,4.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,340.0,220.0,8.6,5.2,3.8,4.3,111.0,5000.0,Vendedor profesional,2020-10-15
3744,AUDI A4,Avant 2.0TDI S tronic 140kW,2016,Madrid,103803,2016-02-01,12,Blanco,C,20990,43605.0,4725.0,1842.0,1431.0,2.82,505/1.510,2.145,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,7.0,140.0,,400.0,231.0,7.9,4.9,3.8,4.2,109.0,4000.0,Vendedor profesional,2020-10-27
3745,AUDI A4,Avant 2.0TDI Sport ed. S tronic 110kW (4.75),2016,Badajoz,138000,2016-10-01,12,Gris,C,19500,46452.0,4725.0,1842.0,1431.0,2.82,505/1.510,2.095,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,7.0,110.0,,320.0,215.0,9.2,5.7,3.1,4.6,121.0,4000.0,Vendedor profesional,2020-10-30
3746,AUDI Q3,2.0TDI Design edition 110kW,2017,Madrid,80000,2017-06-01,12,Blanco,C,19600,34927.0,4388.0,1831.0,1590.0,2.603,460/1.365,2.085,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,340.0,204.0,9.6,5.3,4.1,4.6,119.0,6400.0,Vendedor profesional,2020-07-31
3747,AUDI A5,Coupé 2.0 TFSI S Line quattro S-T 185kW,2017,Madrid,99000,2017-06-01,12,Gris Metalizado,C,32900,56219.0,4673.0,1846.0,1371.0,2.764,465/0,2.0,Coupe,2.0,4.0,Gasolina,1.984,4,Turbo,Tracción total permanente,Automática secuencial,7.0,185.0,,370.0,250.0,5.8,7.5,5.0,6.2,141.0,5800.0,Vendedor profesional,2020-10-29
3748,AUDI Q3,35 TFSI Advanced S tronic,2019,Barcelona,25000,2019-04-01,24,Negro Mito Metalizado,C,32400,42758.0,4484.0,1856.0,1616.0,2.68,530/1.525,1.985,Todo Terreno,5.0,5.0,Gasolina,1.495,4,Turbo,Tracción delantera,Automática secuencial,7.0,110.0,,250.0,207.0,9.6,6.6,4.9,5.8,134.0,6000.0,Vendedor profesional,2020-10-19
3749,AUDI Q5,2.0TDI ultra Advanced Edition 150,2016,Madrid,59729,2016-03-01,12,Gris,C,24300,41176.0,4629.0,1898.0,1627.0,2.812,540/1.560,2.335,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,320.0,192.0,10.9,5.5,4.6,4.9,129.0,7500.0,Vendedor profesional,2020-10-28
3750,AUDI Q3,2.0TDI Sport edition 110kW(4.75),2016,Madrid,48643,2016-12-01,12,Azul,C,21300,36724.0,4388.0,1831.0,1590.0,2.603,460/1.365,2.085,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,340.0,204.0,9.6,5.3,4.1,4.8,126.0,6400.0,Vendedor profesional,2020-10-28
3751,AUDI TT,Coupé 1.8 TFSI,2012,Castellón,116464,2012-07-01,12,Gris,C,17900,33990.0,4178.0,1842.0,1352.0,2.468,290/700,1.64,Coupe,2.0,4.0,Gasolina,1.798,4,Turbo,Tracción delantera,Manual,6.0,118.0,,250.0,226.0,7.2,7.0,4.3,5.3,149.0,5500.0,Vendedor profesional,2020-10-15
3752,AUDI A5,Sportback 2.0TDI S line edition 150,2015,Madrid,105337,2015-02-01,12,Blanco,C,20900,41145.0,4712.0,1854.0,1391.0,2.81,480/0,2.065,Berlina,5.0,4.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,320.0,212.0,9.4,5.4,4.0,4.5,119.0,6300.0,Vendedor profesional,2020-11-05
3753,AUDI Q5,2.0TDI CD quattro Advanced Ed. S-T 190,2016,Barcelona,55551,2016-02-01,12,Blanco,C,27800,50939.0,4629.0,1898.0,1655.0,2.807,540/1.560,2.47,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Todo terreno tracción total permanente,Automática secuencial,7.0,140.0,,400.0,210.0,8.4,6.5,5.3,5.7,149.0,7500.0,Vendedor profesional,2020-11-05
3754,AUDI A3,Sportback 2.0TDI CD Advanced 150,2015,Madrid,104624,2015-10-01,12,Gris,C,14600,28891.0,4310.0,1785.0,1425.0,2.636,380/1.220,1.865,Berlina,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,340.0,218.0,8.7,5.0,3.6,4.1,108.0,5000.0,Vendedor profesional,2020-11-05
3755,AUDI A3,Sportback 2.0TDI Ambiente,2006,Zaragoza,206000,2006-06-01,12,MarrÃ³n,B,6490,28220.0,4286.0,1765.0,1423.0,2.5780000000000003,370/1.100,1.93,Berlina,5.0,5.0,Diesel,1.9680000000000002,4,Turbo,Tracción delantera,Manual,6.0,103.0,,320.0,207.0,9.7,7.4,4.8,5.7,148.0,5500.0,Vendedor profesional,2020-10-13
3756,AUDI A4,Avant 1.4 TFSI S line edition 110kW,2017,Barcelona,35590,2017-02-01,12,Rojo,C,22272,40867.0,4725.0,1842.0,1431.0,2.82,505/1.510,2.06,Stationwagon,5.0,5.0,Gasolina,1.395,4,Turbo,Tracción delantera,Manual,6.0,110.0,,250.0,0.0,0.0,7.0,3.7,5.4,133.0,5400.0,Vendedor profesional,2020-11-06
3757,AUDI A6,Avant 3.0TDI Advanced ed. Q. S-T 160kW,2015,Barcelona,54342,2015-04-01,12,Gris,C,24400,62190.0,4943.0,1874.0,1461.0,2.912,565/1.680,2.46,Stationwagon,5.0,5.0,Diesel,2.967,6,Turbo,Tracción total permanente,Automática secuencial,7.0,160.0,,400.0,234.0,6.8,6.0,4.8,5.1,138.0,7300.0,Vendedor profesional,2020-11-05
3758,AUDI A3,2.0TDI Attraction 150,2014,Alicante,90841,2014-06-01,12,Rojo,C,14486,26080.0,4237.0,1777.0,1421.0,2.6010000000000004,365/1.100,1.84,Berlina,3.0,5.0,Diesel,1.9680000000000002,4,Turbo,Tracción delantera,Manual,6.0,110.0,,320.0,216.0,8.6,4.9,3.6,4.1,106.0,5000.0,Vendedor profesional,2020-10-26
3759,AUDI A5,Sportback 1.8 TFSI Multitronic 170,2014,Madrid,122300,2014-08-01,12,Negro,C,15350,41322.0,4712.0,1854.0,1391.0,2.81,480/0,2.02,Berlina,5.0,4.0,Gasolina,1.798,4,Turbo,Tracción delantera,Automática secuencial,8.0,125.0,,320.0,230.0,8.2,7.5,4.9,5.8,136.0,6300.0,Vendedor profesional,2020-10-30
3760,AUDI A4,3.0TDI Design ed. quattro S tronic 160kW,2017,Sevilla,169000,2017-01-01,12,Gris,C,21990,52742.0,4726.0,1842.0,1427.0,2.82,480/965,2.19,Berlina,4.0,5.0,Diesel,2.967,6,Turbo de geometría variable,Tracción total permanente,Automática secuencial,7.0,160.0,,400.0,250.0,6.3,4.8,4.4,4.6,119.0,5800.0,Vendedor profesional,2020-11-06
3761,AUDI Q3,2.0TDI quattro S tronic 135kW,2012,Madrid,41250,2012-02-01,0,Blanco,B,18990,40760.0,4388.0,1831.0,1590.0,2.603,460/1.365,2.225,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Todo terreno tracción total permanente,Automática secuencial,7.0,135.0,,380.0,219.0,7.9,6.3,4.4,5.2,141.0,6400.0,Vendedor profesional,2020-11-02
3762,AUDI A1,Sportback 1.0 TFSI Attracted,2017,Barcelona,56530,2017-05-01,12,Rojo,C,12635,20151.0,3973.0,1746.0,1422.0,2.469,270/920,1.58,Berlina,5.0,5.0,Gasolina,999.0,3,Turbo,Tracción delantera,Manual,5.0,70.0,,160.0,186.0,11.1,5.0,3.7,4.2,97.0,4500.0,Vendedor profesional,2020-11-03
3763,AUDI Q7,SQ7 4.0 TDI quattro tiptronic,2016,Zaragoza,107235,2016-10-01,12,Gris,C,60280,114863.0,5069.0,1968.0,1741.0,2.9960000000000004,805/1.990,2.345,Todo Terreno,5.0,5.0,Diesel,3.9560000000000004,8,Doble turbo,Todo terreno tracción total permanente,Automática secuencial,8.0,320.0,,900.0,350.0,4.8,8.4,6.5,7.2,189.0,8500.0,Vendedor profesional,2020-11-06
3764,AUDI A4,35 TFSI Advanced S tronic 110kW,2019,Madrid,55546,2019-01-01,12,Negro,C,20272,40268.0,4726.0,1842.0,1427.0,2.82,480/965,1.945,Berlina,4.0,5.0,Gasolina,1.984,4,Turbo,Tracción delantera,Automática secuencial,7.0,110.0,,250.0,210.0,8.7,7.3,4.7,5.7,130.0,5400.0,Vendedor profesional,2020-11-07
3766,AUDI A4,2.7TDI Multitronic DPF,2009,Madrid,227000,2009-06-01,12,Rojo,B,9900,42160.0,4703.0,1826.0,1427.0,2.8080000000000003,480/962,2.145,Berlina,4.0,5.0,Diesel,2.698,6,Turbo de geometría variable,Tracción delantera,Automática secuencial,8.0,140.0,,400.0,226.0,7.7,7.9,5.5,6.4,167.0,6500.0,Vendedor profesional,2020-10-21
3767,AUDI Q3,2.0TDI 110kW,2016,Madrid,89000,2016-09-01,12,Negro,C,19850,33227.0,4388.0,1831.0,1590.0,2.603,460/1.365,2.085,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,340.0,204.0,9.6,5.3,4.1,4.4,117.0,6400.0,Vendedor profesional,2020-10-15
3768,AUDI A4,Avant 2.0TDI DPF 170,2009,Barcelona,162367,2009-11-01,12,Azul,B,10900,36860.0,4703.0,1826.0,1436.0,2.8080000000000003,490/1.430,2.09,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,125.0,,350.0,222.0,8.6,7.2,4.7,5.6,144.0,6500.0,Vendedor profesional,2020-11-06
3769,AUDI A6,Avant 2.0TDI Advanced ed. S-T 110kW,2015,Madrid,119184,2015-12-01,12,Negro,C,17999,49119.0,4943.0,1874.0,1461.0,2.912,565/1.680,2.355,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo,Tracción delantera,Automática secuencial,7.0,110.0,,350.0,209.0,9.9,4.9,4.1,4.4,115.0,7300.0,Vendedor profesional,2020-09-24
3771,AUDI A1,1.6TDI Attraction,2010,Albacete,57384,2010-08-01,12,Negro,B,11600,19540.0,3954.0,1740.0,1416.0,2.469,270/920,1.59,Berlina,3.0,4.0,Diesel,1.598,4,Turbo de geometría variable,Tracción delantera,Manual,5.0,77.0,,250.0,190.0,10.5,4.7,3.5,3.9,99.0,4500.0,Vendedor profesional,2020-11-06
3772,AUDI A4,2.0TDI Advanced edition 110kW,2016,Cádiz,62000,2016-04-01,12,Negro,C,17400,38153.0,4726.0,1842.0,1427.0,2.82,480/965,2.03,Berlina,4.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,320.0,221.0,8.9,4.6,3.4,3.8,104.0,4000.0,Vendedor profesional,2020-11-04
3773,AUDI A4,35 TFSI Advanced S tronic 110kW,2019,Madrid,51472,2019-01-01,12,Negro,C,20290,40268.0,4726.0,1842.0,1427.0,2.82,480/965,1.945,Berlina,4.0,5.0,Gasolina,1.984,4,Turbo,Tracción delantera,Automática secuencial,7.0,110.0,,250.0,210.0,8.7,7.3,4.7,5.7,130.0,5400.0,Vendedor profesional,2020-11-05
3774,AUDI A3,2.0TDI Ambition quattro 170,2008,Barcelona,129196,2008-04-01,12,Rojo,B,10500,32910.0,4214.0,1765.0,1421.0,2.5780000000000003,281/1.011,2.0,Berlina,3.0,5.0,Diesel,1.9680000000000002,4,Turbo,Tracción total permanente,Manual,6.0,125.0,,350.0,220.0,7.8,8.5,5.1,6.4,176.0,6000.0,Vendedor profesional,2020-11-06
3775,AUDI A4,Avant 2.0TDI ultra 110kW,2017,Madrid,98985,2017-03-01,12,Negro,C,18900,38107.0,4725.0,1842.0,1431.0,2.82,505/1.510,2.095,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,320.0,215.0,9.2,4.9,2.6,3.8,99.0,4000.0,Vendedor profesional,2020-09-29
3776,AUDI A4,2.0TDI ultra 110kW,2017,Cáceres,72000,2017-06-01,12,Azul,C,20499,36167.0,4726.0,1842.0,1427.0,2.82,480/965,2.03,Berlina,4.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,320.0,221.0,8.9,4.8,2.5,3.7,95.0,4000.0,Vendedor profesional,2020-10-22
3779,AUDI Q7,3.0TDI quattro Tiptronic DPF,2007,Guadalajara,205000,2007-03-01,12,Negro,B,14500,56300.0,5086.0,1983.0,1737.0,3.002,775/2.035,3.12,Todo Terreno,5.0,5.0,Diesel,2.967,6,Turbo de geometría variable,Todo terreno tracción total permanente,Automática secuencial,6.0,172.0,,500.0,210.0,9.1,14.6,8.3,10.5,282.0,10000.0,Vendedor profesional,2020-10-17
3780,AUDI Q3,35 TFSI Black line S tronic,2020,Burgos,10,2020-08-01,24,Blanco,C,40900,46854.0,4484.0,1856.0,1616.0,2.68,530/1.525,1.985,Todo Terreno,5.0,5.0,Gasolina,1.495,4,Turbo,Tracción delantera,Automática secuencial,7.0,110.0,,250.0,207.0,9.6,6.6,4.9,5.8,139.0,6000.0,Vendedor profesional,2020-10-29
3781,AUDI A1,Sportback 30 TFSI Adrenalin,2019,Murcia,21743,2019-02-01,24,Rojo,C,19900,27688.0,4030.0,1740.0,1410.0,2.469,335/920,1.655,Berlina,5.0,5.0,Gasolina,999.0,3,Turbo,Tracción delantera,Manual,6.0,85.0,,200.0,203.0,9.5,5.9,4.1,4.8,111.0,4000.0,Vendedor profesional,2020-08-18
3782,AUDI A4,Avant 2.0TDI DPF S line ed.Mult. 150,2016,Madrid,89000,2016-10-01,12,Negro Metalizado,C,19995,37919.0,4699.0,1826.0,1436.0,2.8080000000000003,490/1.430,2.145,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,8.0,110.0,,320.0,200.0,9.5,5.6,4.5,4.9,129.0,6300.0,Vendedor profesional,2020-10-13
